1998,Male,"under $25,000",Single (no kids),Current K-12,,Yes,,,Yes,Yes,Public,No,No,Yes,No,Yes,,Yes,Art,Try first,No,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,,Happy,,,,,,Yes,,,,,,No,,Yes,No,TMI,No,,Talk,,,No,Yes,Yes,Yes,Demanding,Yes,PC,,,,,,,,,,No,Yes,Yes,Yay people!,,No,Yes,No,No,Yes,,No,Yes,,,,Own,,,No,,Yes,Yes,,Yes,,Yes,Yes,Yes,No,Only-child,Yes,No,
1956,Female,"$75,000 - $100,000",Single (w/kids),Bachelor's Degree,Yes,No,No,Yes,Yes,No,Public,No,Yes,No,No,No,No,Yes,Art,Study first,Yes,No,No,Yes,Giving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Right,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,Yes,Yes,TMI,No,Yes,Talk,Technology,No,Yes,No,No,Yes,Supportive,Yes,PC,Yes,Cautious,Yes,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,Yes,No,No,Yes,No,Yes,No,No,No
1992,Male,"under $25,000",Domestic Partners (no kids),Current Undergraduate,No,Yes,Yes,No,No,No,Public,No,Yes,Yes,No,Yes,No,Yes,Science,Study first,No,Yes,Yes,No,Giving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,No,No,Yes,Yes,P.M.,Yes,End,Yes,Yes,Me,Yes,No,No,Yes,No,Mysterious,Yes,No,Tunes,People,Yes,Yes,No,Yes,No,Supportive,Yes,PC,Yes,Cautious,Yes,Yes!,No,Socialize,No,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Rent,Pessimist,Mom,No,No,Yes,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
1985,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,Yes,No,No,No,Giving,Yes,Yes,Idealist,No,No,Cool headed,Odd hours,No,Right,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,Yes,No,No,No,No,Mysterious,Yes,No,Talk,Technology,Yes,Yes,Yes,No,Yes,Supportive,Yes,PC,Yes,Cautious,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Rent,Optimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No
1986,Male,"$25,001 - $50,000",Married (no kids),High School Diploma,,,,,,,,Yes,Yes,No,Yes,Yes,,,,,,,,,,Yes,No,Pragmatist,Yes,Yes,Hot headed,Odd hours,No,Right,Yes,Yes,No,Yes,,,,,,,,,,,,,,,,,Yes,No,No,Yes,,,,,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
1972,Male,"over $150,000",Married (w/kids),Bachelor's Degree,,,,,Yes,No,Public,No,Yes,No,,,,,,,,,Yes,,,,,,,,,Standard hours,No,Right,,Yes,Yes,Yes,A.M.,,,,,Me,,Yes,Yes,Yes,No,TMI,No,Yes,Tunes,Technology,Yes,Yes,No,Yes,No,Demanding,No,,,Risk-friendly,No,Yes!,,Space,,,,No,,Yes,Yay people!,Yes,,,No,No,Yes,No,Yes,No,,,Yes,Own,Optimist,Mom,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1967,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Talk,Technology,Yes,Yes,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,Female,"$50,000 - $74,999",Single (no kids),Current K-12,Yes,No,No,No,Yes,Yes,Public,No,No,Yes,Yes,No,Yes,No,Art,Study first,Yes,,,Yes,Giving,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,No,Yes,Yes,No,Yes
1977,Female,"$50,000 - $74,999",Married (no kids),High School Diploma,,,,,Yes,No,Public,,Yes,No,Yes,No,No,Yes,Art,Study first,Yes,No,,,,,,,,,,,,,,,,,,Yes,,,,,,,Yes,Yes,,TMI,,,,,No,Yes,Yes,Yes,No,Demanding,No,PC,,,,,No,,No,Online,Yes,No,Yes,,,Yes,No,No,No,,,,Yes,Yes,Yes,,No,Rent,Pessimist,Dad,No,No,No,No,Check!,,No,Yes,Yes,Yes,Yes,Only-child,No,No,No
NA,Male,"over $150,000",,,,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,Yes,Yes,Art,Try first,No,Yes,Yes,,,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,No,Yes,Yes,No,A.M.,,,,,,Yes,No,Yes,No,No,TMI,No,No,Talk,Technology,Yes,Yes,Yes,Yes,Yes,Supportive,Yes,PC,Yes,Cautious,Yes,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Own,Optimist,Dad,No,Yes,No,Yes,Check!,No,No,No,Yes,,,,,,Yes
NA,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,,,No,Yes,,,,No,,No,No,,,,Science,Try first,No,Yes,,,Giving,,No,Idealist,No,No,,,Yes,Happy,Yes,Yes,,No,A.M.,No,End,Yes,,Me,Yes,Yes,Yes,Yes,No,Mysterious,,No,Talk,Technology,,No,No,,No,Supportive,No,,,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,No,,,,,,,,,,No,No,No,No,No,,Optimist,Mom,Yes,Yes,No,Yes,Nope,No,,No,Yes,Yes,No,Yes,No,,Yes
1986,Female,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,No,Yes,No,Yes,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,Yes,No,Idealist,Yes,Yes,Hot headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,No,Yes,Yes,No,No,Mysterious,Yes,Yes,Tunes,Technology,Yes,Yes,No,Yes,Yes,Supportive,Yes,PC,Yes,Cautious,No,Yes!,No,Socialize,Yes,Online,No,Yes,Yes,Yes,Grrr people,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
1976,Male,"over $150,000",Married (w/kids),,,Yes,,Yes,,,,,,,,,,,,,,,Yes,,,,No,,,,,,Yes,,No,,,,,,,,,,,,,,,,No,,,,No,,,Yes,,,,Mac,,,,,,,,,,,Yes,,Yay people!,,,,,,,,,,,,,Own,,,,No,No,,,,,,,,,,,,
1958,Female,"over $150,000",Married (no kids),,,,,,,,,,Yes,No,,No,,Yes,,,,,,,,,No,Pragmatist,No,Yes,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,Male,"$100,001 - $150,000",Married (w/kids),Associate's Degree,,,,,,,,,,,,,,,,,,,Yes,,,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Right,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,Yes,Circumstances,No,Yes,Yes,No,Yes,TMI,Yes,Yes,Tunes,Technology,,No,No,Yes,Yes,Supportive,No,Mac,,,,,,,,,,,,,,,,,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,
1992,Male,"under $25,000",Single (no kids),Associate's Degree,Yes,No,No,,,,,,No,No,No,No,Yes,Yes,Science,Study first,,Yes,Yes,,Receiving,,No,Idealist,No,No,,,,Happy,Yes,,No,No,,Yes,Start,Yes,No,Me,,No,Yes,,,Mysterious,,,Tunes,Technology,No,Yes,,,Yes,Demanding,,Mac,Yes,,No,,,,,,,,,No,Grrr people,,No,Yes,,No,,Yes,No,Yes,,,Yes,,Optimist,Dad,No,,,Yes,Check!,Yes,Yes,,Yes,,Yes,,,,
1970,Male,"$100,001 - $150,000",Domestic Partners (w/kids),High School Diploma,Yes,Yes,No,No,Yes,Yes,Public,Yes,Yes,No,No,No,No,Yes,Science,Try first,Yes,No,Yes,No,Receiving,No,No,Pragmatist,Yes,Yes,Hot headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,No,Start,Yes,Yes,Me,Yes,Yes,Yes,No,No,Mysterious,Yes,No,Tunes,People,No,Yes,Yes,No,Yes,Demanding,No,Mac,Yes,Risk-friendly,No,Umm...,No,Socialize,No,In-person,Yes,No,Yes,No,Grrr people,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Own,Pessimist,Dad,Yes,Yes,Yes,No,Nope,Yes,No,No,Yes,,,,,,No
1963,Female,"$50,000 - $74,999",Married (w/kids),High School Diploma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demanding,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,No,No,No,No,Yes,No,Public,No,Yes,No,No,No,No,Yes,,Try first,No,,Yes,Yes,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,,Yes,Right,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,,Yes,Yes,Yes,Yes,No,Mysterious,Yes,Yes,Talk,Technology,No,Yes,No,No,No,Supportive,No,Mac,Yes,Risk-friendly,No,Umm...,No,Socialize,No,,No,,,Yes,Yay people!,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Own,Optimist,Mom,Yes,,,Yes,Nope,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No
1945,Male,"$100,001 - $150,000",Married (no kids),,,,,,,,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Talk,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,
1941,Male,"$75,000 - $100,000",Married (w/kids),,,,No,,No,No,Private,No,Yes,No,No,No,No,Yes,Science,Try first,No,Yes,No,Yes,Giving,Yes,Yes,Idealist,No,No,Cool headed,Odd hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Me,No,No,Yes,Yes,Yes,Mysterious,Yes,No,Tunes,People,No,No,No,No,No,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Space,No,Online,No,Yes,No,Yes,Yay people!,Yes,No,Yes,,,,Yes,No,No,No,No,No,Own,Optimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes
1964,Male,"over $150,000",Married (no kids),Master's Degree,No,No,No,Yes,No,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Science,Study first,No,No,Yes,Yes,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,No,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,No
1979,Male,"$75,000 - $100,000",Married (w/kids),,Yes,No,No,Yes,Yes,No,Public,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,No,,A.M.,,,,,,,,,,,,,,,,,,,,,,,Mac,,Risk-friendly,No,,,,,Online,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,Male,"$100,001 - $150,000",Married (no kids),Master's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,Male,"over $150,000",Married (w/kids),High School Diploma,,Yes,No,Yes,No,No,Public,No,Yes,No,Yes,No,No,Yes,Science,Study first,Yes,Yes,Yes,No,Receiving,Yes,,,,,,,,,,,,,A.M.,Yes,End,Yes,Yes,Circumstances,Yes,Yes,Yes,Yes,Yes,Mysterious,No,Yes,Talk,People,No,Yes,Yes,Yes,No,,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,Online,No,No,Yes,Yes,Grrr people,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,,,,,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,,,,
1995,Male,"under $25,000",Single (no kids),Current K-12,,Yes,,,,,Public,,,,No,,,Yes,Science,,Yes,,,,Giving,,No,,,,,,,Happy,Yes,Yes,,,,,Start,,,,,Yes,,Yes,,,,,,People,,,,,No,Supportive,,,,Cautious,No,Yes!,,Space,No,In-person,,,,Yes,,,,,,,Yes,,Yes,No,,,,,,,Yes,No,,,,No,No,,Yes,Yes,,Yes,,,Yes
1985,Male,"$25,001 - $50,000",Single (no kids),High School Diploma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,Supportive,,Mac,Yes,Risk-friendly,Yes,Umm...,Yes,Space,No,In-person,Yes,No,No,Yes,Grrr people,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,Yes,Yes,No,Yes,Yes,Only-child,Yes,No,No
1971,Female,,Single (w/kids),,,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,No,No,Yes,Yes,Giving,Yes,,,,,,Standard hours,Yes,,Yes,Yes,Yes,No,P.M.,Yes,End,No,No,Me,No,No,No,No,No,Mysterious,,,,,,,,,,Supportive,,,Yes,,Yes,,,,,,,,,No,Yay people!,,,,,Yes,No,,Yes,Yes,Yes,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,
1986,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,No,Yes,No,No,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,Yes,No,Yes,No,,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Me,No,No,No,Yes,Yes,Mysterious,No,No,Tunes,People,No,Yes,Yes,,Yes,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,Yes,In-person,No,No,Yes,Yes,Grrr people,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Rent,Pessimist,,No,No,No,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
1991,Female,"under $25,000",Single (no kids),,,,,,,,,,Yes,Yes,No,Yes,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Receiving,Yes,Yes,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,Female,"under $25,000",Single (no kids),High School Diploma,,,,,,,,,,,,,,,,,,,,,,,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,A.M.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,Rent,Pessimist,Dad,No,,,,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,
1997,Male,,Single (no kids),Current K-12,,Yes,No,No,No,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Try first,Yes,Yes,No,Yes,Giving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,End,No,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,Yes,No,Demanding,Yes,PC,No,Risk-friendly,No,Yes!,Yes,Space,Yes,In-person,No,Yes,No,Yes,Grrr people,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Own,Pessimist,Dad,No,No,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
1982,Male,"$25,001 - $50,000",Married (no kids),Bachelor's Degree,,No,No,Yes,Yes,No,Public,No,No,No,No,No,Yes,Yes,Art,,Yes,No,No,No,Receiving,No,No,,No,No,,,Yes,Happy,Yes,Yes,Yes,Yes,A.M.,No,,,No,,Yes,No,Yes,No,Yes,Mysterious,No,No,Tunes,People,,No,,Yes,No,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Socialize,,In-person,No,Yes,Yes,No,Yay people!,,No,Yes,Yes,No,Yes,,Yes,No,No,Yes,No,Own,Pessimist,,Yes,No,No,Yes,,Yes,No,No,,Yes,No,,,,No
1997,Male,"$25,001 - $50,000",Single (no kids),Current K-12,,,,,Yes,No,Public,No,,,Yes,Yes,Yes,Yes,Science,Study first,No,,Yes,Yes,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,,,Happy,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Cautious,,Yes!,Yes,Space,No,In-person,,,,Yes,Grrr people,Yes,,,No,,Yes,No,,No,,,No,Own,Optimist,Dad,No,No,Yes,Yes,,Yes,,No,,,,,,,
1994,Female,,Single (no kids),Current Undergraduate,,No,No,No,Yes,No,Public,Yes,No,No,,,,,,,,,Yes,,Giving,No,Yes,Idealist,No,Yes,Cool headed,Standard hours,Yes,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,Yes,No,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,No,Online,No,No,Yes,Yes,Grrr people,,,,,,,No,Yes,Yes,No,No,Yes,Rent,Optimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
1998,Male,"under $25,000",Single (no kids),,,,,,,,,,,,,,No,,,,,,,,,,Yes,,,,,Standard hours,,,,No,No,No,P.M.,Yes,End,,No,,,No,,,No,Mysterious,,,Tunes,Technology,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,Male,,Single (no kids),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Demanding,Yes,Mac,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,Female,,,Current K-12,,,,,,,,,,,,,,,,,,,No,No,Giving,Yes,Yes,,No,Yes,,,,,,No,,,P.M.,,,,,,,,,,Yes,,No,,Tunes,People,,Yes,Yes,No,No,Supportive,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,Yes,Own,,,,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,,,,,
1995,Male,,Domestic Partners (no kids),High School Diploma,,,,,Yes,,,Yes,Yes,Yes,No,,No,Yes,Art,Try first,No,No,No,No,Giving,No,,,,,,,,,,,,,,,,,,,,,No,No,,Mysterious,No,,Tunes,,No,,,,No,Supportive,,PC,,,,,,,,In-person,No,No,Yes,Yes,Grrr people,No,,,,,,,Yes,Yes,No,No,No,Rent,Pessimist,Mom,No,,Yes,Yes,Check!,Yes,,,,,,Yes,,No,No
1988,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,No,No,No,Receiving,No,Yes,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,No,Yes,Yes,Mysterious,No,Yes,Tunes,People,No,No,No,Yes,Yes,Supportive,No,PC,No,Risk-friendly,No,Yes!,No,Space,Yes,In-person,No,No,No,Yes,Grrr people,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Own,Optimist,Mom,No,No,No,Yes,Nope,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes
1996,Male,"$100,001 - $150,000",Single (no kids),Current K-12,,,,,No,Yes,Public,,,,No,Yes,No,Yes,Art,Study first,No,Yes,No,Yes,Receiving,Yes,No,Idealist,Yes,No,,Odd hours,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,TMI,,No,,,,Yes,Yes,No,,,No,PC,Yes,,No,,,,,Online,No,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,No,,No,No,Yes,No,No,Yes,Rent,Pessimist,Mom,Yes,Yes,No,No,Check!,Yes,No,No,Yes,No,No,Yes,Yes,No,
1995,Male,"$75,000 - $100,000",Single (no kids),Current Undergraduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Start,Yes,Yes,Circumstances,Yes,Yes,Yes,No,,Mysterious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Male,,Single (no kids),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,A.M.,,End,,No,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,
1998,Male,"$100,001 - $150,000",Single (no kids),Current K-12,,No,No,No,No,Yes,Public,No,Yes,No,No,No,No,,Art,Try first,Yes,Yes,Yes,No,Giving,No,Yes,Idealist,No,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,No,No,Me,Yes,Yes,Yes,No,Yes,TMI,Yes,No,Tunes,People,No,No,No,Yes,No,Supportive,No,PC,No,Risk-friendly,Yes,Yes!,No,Socialize,Yes,Online,No,,Yes,Yes,Yay people!,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Mom,,No,No,No,Nope,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes
1985,Male,"$25,001 - $50,000",Single (no kids),Current Undergraduate,,Yes,No,Yes,No,Yes,Public,Yes,Yes,No,No,Yes,Yes,Yes,Science,Try first,Yes,No,No,No,Receiving,No,No,Pragmatist,Yes,Yes,Hot headed,Standard hours,No,Happy,No,Yes,No,Yes,A.M.,No,End,No,Yes,Me,Yes,Yes,Yes,Yes,No,TMI,Yes,No,Tunes,People,No,,,,,,,,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Rent,Pessimist,Mom,No,No,Yes,Yes,Nope,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes
1991,,"under $25,000",Single (no kids),High School Diploma,,,,,,,,Yes,Yes,No,Yes,No,No,No,Science,Study first,No,Yes,No,No,Receiving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,Male,"over $150,000",Single (no kids),Current K-12,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,Hot headed,Standard hours,,Happy,No,,,,,,,,,,,,,,,,,,,,,,,,Yes,Supportive,No,PC,,,,,No,,,In-person,No,No,Yes,Yes,Grrr people,,,,No,No,No,Yes,Yes,Yes,No,Yes,No,Own,Pessimist,Dad,,,,,,,,,,,,,,,Yes
1958,Male,"$100,001 - $150,000",Married (w/kids),Master's Degree,,Yes,No,Yes,No,No,Private,No,Yes,No,No,Yes,No,Yes,Science,Study first,No,Yes,Yes,No,Giving,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,Yes,Me,No,Yes,No,No,,,,,,,,,,,,,,,Yes,Risk-friendly,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,
1984,Male,"$25,001 - $50,000",Single (no kids),High School Diploma,No,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,No,Yes,No,Giving,No,No,Pragmatist,No,Yes,Cool headed,Standard hours,No,Right,No,No,No,Yes,P.M.,No,Start,Yes,No,Circumstances,,Yes,No,,No,Mysterious,Yes,No,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,No,Umm...,,Space,No,,,No,Yes,,Grrr people,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Rent,Pessimist,Mom,No,Yes,No,No,Check!,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes
NA,Male,,,Current K-12,,,,No,Yes,Yes,Public,,,,No,No,,,,,,,,,,Yes,,,,,Cool headed,Standard hours,No,Right,,Yes,No,Yes,P.M.,Yes,Start,Yes,,Me,,No,No,,,,,,,,,,,,No,,No,PC,,,,,,,,,,,,,,,,,,,,,,No,,No,Yes,Own,Optimist,,Yes,No,,,,,,No,Yes,Yes,No,Only-child,,Yes,Yes
1977,Male,"$75,000 - $100,000",Married (w/kids),Current Undergraduate,,,No,No,,Yes,Public,,Yes,No,,,,,,,Yes,No,No,No,Receiving,No,Yes,Idealist,Yes,Yes,Cool headed,Odd hours,No,Happy,,Yes,Yes,,A.M.,No,End,Yes,No,,No,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Male,,Single (no kids),Current Undergraduate,,Yes,No,No,No,Yes,Public,Yes,Yes,No,No,No,No,Yes,Science,Study first,No,Yes,No,No,Receiving,No,Yes,Idealist,No,No,Cool headed,Odd hours,No,Happy,No,No,No,No,P.M.,Yes,End,Yes,No,Me,,Yes,Yes,,,,No,No,,,No,No,Yes,No,Yes,Demanding,No,Mac,No,Cautious,No,Umm...,No,Space,Yes,In-person,No,No,Yes,Yes,Grrr people,Yes,No,,No,No,Yes,No,Yes,No,No,No,,Own,Pessimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,No,No,Yes,No,No,Yes
1976,Male,"$50,000 - $74,999",Married (no kids),Current Undergraduate,Yes,Yes,,,,,,,,,,,,,,,,,No,No,,No,No,,,Yes,,,No,,,Yes,No,,P.M.,,,,,,,,No,,,,Yes,,,,,Yes,,No,Yes,,,,Yes,,No,Umm...,,Space,No,Online,Yes,,,,Grrr people,,,,,,Yes,,No,,,,No,Rent,,,No,,,Yes,,,No,Yes,Yes,,Yes,,,,
1997,Female,,Single (no kids),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Mac,No,,No,,Yes,,,In-person,No,,Yes,Yes,Grrr people,,,,,,Yes,No,No,No,No,Yes,Yes,Rent,Optimist,Mom,Yes,Yes,,,,,,,,,,,,,
